match_id,date,player_1,player_2,player_1_sets_won,player_2_sets_won,winner,total_sets,set_1_player_1,set_1_player_2,set_2_player_1,set_2_player_2,set_3_player_1,set_3_player_2,set_4_player_1,set_4_player_2,set_5_player_1,set_5_player_2,player_1_clean,player_2_clean,player_1_elo,player_2_elo,elo_diff,p1_win_rate_last5,p2_win_rate_last5,p1_head_to_head_wins,p2_head_to_head_wins,p1_head_to_head_win_ratio,p1_streak,p2_streak,p1_form_volatility,p2_form_volatility,player_1_wins,elo_difference_category
6129,2026-01-08,Marek Tkocz,Michal Paszkiewicz,3,0,Marek Tkocz,3,11.0,4.0,11.0,3.0,11.0,2.0,,,,,Marek Tkocz,Michal Paszkiewicz,669.0,535.0,134.0,0.4,0.6,1.0,0.0,1.0,-1.0,1.0,0.48989794855663565,0.48989794855663565,1,100/200
6130,2026-01-08,Michal Machelski,Pawel Chojnacki,1,3,Pawel Chojnacki,4,11.0,9.0,4.0,11.0,6.0,11.0,8.0,11.0,,,Michal Machelski,Pawel Chojnacki,504.0,527.0,-23.0,0.4,0.4,0.0,0.0,0.0,-2.0,1.0,0.48989794855663565,0.48989794855663565,0,-50/0
6131,2026-01-08,Jakub Kosowski,Maciej Nowalinski,0,3,Maciej Nowalinski,3,9.0,11.0,5.0,11.0,8.0,11.0,,,,,Jakub Kosowski,Maciej Nowalinski,1217.0,1100.0,117.0,0.6,0.4,3.0,0.0,1.0,-1.0,-1.0,0.48989794855663565,0.48989794855663565,0,100/200
6132,2026-01-08,Kacper Slawinski,Jerzy Pelka,3,2,Kacper Slawinski,5,11.0,8.0,9.0,11.0,11.0,8.0,10.0,12.0,11.0,9.0,Kacper Slawinski,Jerzy Pelka,729.0,566.0,163.0,0.8,0.8,0.0,1.0,0.0,4.0,1.0,0.4000000000000001,0.4,1,100/200
6133,2026-01-08,Krzysztof Kotyl,Mateusz Szczepanski,3,0,Krzysztof Kotyl,3,11.0,7.0,11.0,5.0,11.0,3.0,,,,,Krzysztof Kotyl,Mateusz Szczepanski,738.0,542.0,196.0,0.4,0.2,0.0,0.0,0.0,-1.0,-3.0,0.48989794855663565,0.4000000000000001,1,100/200
6134,2026-01-08,Michal Kumor,Michal Paszkiewicz,3,0,Michal Kumor,3,11.0,6.0,11.0,9.0,11.0,8.0,,,,,Michal Kumor,Michal Paszkiewicz,529.0,535.0,-6.0,0.4,0.6,1.0,2.0,0.3333333333333333,-1.0,-1.0,0.48989794855663565,0.48989794855663565,1,-50/0
6136,2026-01-08,Jakub Pruszkowski,Jan Orszulik,3,0,Jakub Pruszkowski,3,11.0,7.0,11.0,8.0,11.0,7.0,,,,,Jakub Pruszkowski,Jan Orszulik,610.0,618.0,-8.0,0.6,0.8,1.0,0.0,1.0,-1.0,3.0,0.48989794855663565,0.4000000000000001,1,-50/0
6137,2026-01-08,Jakub Kosowski,Josef Braun,2,3,Josef Braun,5,11.0,5.0,13.0,11.0,5.0,11.0,5.0,11.0,9.0,11.0,Jakub Kosowski,Josef Braun,1217.0,1197.0,20.0,0.4,0.8,1.0,2.0,0.3333333333333333,-2.0,-1.0,0.48989794855663565,0.4,0,0/50
6138,2026-01-08,Aleksander Lilien,Jakub Glanowski,3,1,Aleksander Lilien,4,11.0,8.0,8.0,11.0,11.0,8.0,11.0,5.0,,,Aleksander Lilien,Jakub Glanowski,893.0,820.0,73.0,0.0,0.6,0.0,1.0,0.0,-5.0,1.0,0.0,0.48989794855663565,1,50/100
6139,2026-01-08,Bartosz Czerwinski,Michal Malachowski,2,3,Michal Malachowski,5,10.0,12.0,11.0,6.0,15.0,13.0,14.0,16.0,7.0,11.0,Bartosz Czerwinski,Michal Malachowski,989.0,1087.0,-98.0,0.8,0.2,0.0,3.0,0.0,2.0,-1.0,0.4,0.4,0,-100/-50
6140,2026-01-08,Sebastian Juzek,Kamil Smolka,3,2,Sebastian Juzek,5,11.0,5.0,4.0,11.0,11.0,6.0,20.0,22.0,16.0,14.0,Sebastian Juzek,Kamil Smolka,552.0,589.0,-37.0,0.0,0.8,2.0,5.0,0.2857142857142857,-5.0,4.0,0.0,0.4000000000000001,1,-50/0
6141,2026-01-08,Adrian Spychala,Jakub Kosowski,1,3,Jakub Kosowski,4,7.0,11.0,4.0,11.0,11.0,7.0,8.0,11.0,,,Adrian Spychala,Jakub Kosowski,1034.0,1217.0,-183.0,0.6,0.4,1.0,4.0,0.2,3.0,-3.0,0.48989794855663565,0.48989794855663565,0,-200/-100
6143,2026-01-08,Filip Kujawa,Michal Malachowski,2,3,Michal Malachowski,5,11.0,9.0,9.0,11.0,12.0,14.0,11.0,9.0,3.0,11.0,Filip Kujawa,Michal Malachowski,823.0,1087.0,-264.0,0.2,0.4,0.0,0.0,0.0,-4.0,1.0,0.4000000000000001,0.48989794855663565,0,<-200
6145,2026-01-08,Marek Tkocz,Jan Orszulik,2,3,Jan Orszulik,5,14.0,12.0,11.0,9.0,10.0,12.0,9.0,11.0,8.0,11.0,Marek Tkocz,Jan Orszulik,669.0,618.0,51.0,0.4,0.6,1.0,0.0,1.0,1.0,-1.0,0.48989794855663565,0.48989794855663565,0,50/100
6146,2026-01-08,Michal Kumor,Jakub Pruszkowski,0,3,Jakub Pruszkowski,3,6.0,11.0,6.0,11.0,7.0,11.0,,,,,Michal Kumor,Jakub Pruszkowski,529.0,610.0,-81.0,0.6,0.6,1.0,1.0,0.5,1.0,1.0,0.48989794855663565,0.48989794855663565,0,-100/-50
6147,2026-01-08,Lukasz Jarocki,Mateusz Golebiowski,3,1,Lukasz Jarocki,4,11.0,8.0,3.0,11.0,11.0,4.0,11.0,8.0,,,Lukasz Jarocki,Mateusz Golebiowski,1015.0,1248.0,-233.0,0.2,0.6,0.0,3.0,0.0,-4.0,2.0,0.4000000000000001,0.48989794855663565,1,<-200
6148,2026-01-08,Krzysztof Kotyl,Mateusz Trela,3,1,Krzysztof Kotyl,4,14.0,12.0,11.0,5.0,9.0,11.0,11.0,9.0,,,Krzysztof Kotyl,Mateusz Trela,738.0,748.0,-10.0,0.6,0.6,0.0,3.0,0.0,1.0,-1.0,0.48989794855663565,0.48989794855663565,1,-50/0
6151,2026-01-08,Jakub Kaczmarek,Jakub Pruszkowski,2,3,Jakub Pruszkowski,5,5.0,11.0,6.0,11.0,12.0,10.0,11.0,6.0,10.0,12.0,Jakub Kaczmarek,Jakub Pruszkowski,402.0,610.0,-208.0,0.4,0.8,0.0,1.0,0.0,-1.0,2.0,0.48989794855663565,0.4,0,<-200
6152,2026-01-08,Kamil Smolka,Jakub Michalski,1,3,Jakub Michalski,4,8.0,11.0,8.0,11.0,11.0,4.0,11.0,13.0,,,Kamil Smolka,Jakub Michalski,589.0,549.0,40.0,0.8,0.2,1.0,0.0,1.0,-1.0,-1.0,0.4,0.4,0,0/50
6153,2026-01-08,Lukasz Bernacki,Kacper Slawinski,1,3,Kacper Slawinski,4,9.0,11.0,11.0,5.0,9.0,11.0,2.0,11.0,,,Lukasz Bernacki,Kacper Slawinski,601.0,729.0,-128.0,0.4,1.0,0.0,1.0,0.0,-1.0,5.0,0.48989794855663565,0.0,0,-200/-100
6156,2026-01-09,Rafal Skotniczny,Wojciech Tobiasz,0,3,Wojciech Tobiasz,3,6.0,11.0,9.0,11.0,12.0,14.0,,,,,Rafal Skotniczny,Wojciech Tobiasz,587.0,596.0,-9.0,0.6,0.6,0.0,0.0,0.0,2.0,-1.0,0.48989794855663565,0.48989794855663565,0,-50/0
6157,2026-01-09,Adam Linek,Mikolaj Lukaszewski,3,1,Adam Linek,4,11.0,5.0,9.0,11.0,11.0,5.0,11.0,8.0,,,Adam Linek,Mikolaj Lukaszewski,797.0,716.0,81.0,0.6,0.2,2.0,1.0,0.6666666666666666,3.0,-4.0,0.48989794855663565,0.4000000000000001,1,50/100
6158,2026-01-09,Antoni Witkowski,Maciej Domin,3,0,Antoni Witkowski,3,11.0,6.0,11.0,5.0,14.0,12.0,,,,,Antoni Witkowski,Maciej Domin,1252.0,1045.0,207.0,0.6,0.6,0.0,0.0,0.0,-1.0,3.0,0.48989794855663565,0.48989794855663565,1,>200
6159,2026-01-09,Bartosz Czerwinski,Karol Wisniewski,1,3,Karol Wisniewski,4,11.0,5.0,9.0,11.0,7.0,11.0,9.0,11.0,,,Bartosz Czerwinski,Karol Wisniewski,989.0,1047.0,-58.0,0.6,0.4,4.0,5.0,0.4444444444444444,-1.0,-2.0,0.48989794855663565,0.48989794855663565,0,-100/-50
6160,2026-01-09,Jerzy Pelka,Grzegorz Jurowicz,3,1,Jerzy Pelka,4,7.0,11.0,11.0,5.0,11.0,7.0,11.0,8.0,,,Jerzy Pelka,Grzegorz Jurowicz,566.0,544.0,22.0,0.6,0.2,2.0,0.0,1.0,-1.0,-2.0,0.48989794855663565,0.4000000000000001,1,0/50
6162,2026-01-09,Bartlomiej Wisniewski,Jakub Glanowski,3,2,Bartlomiej Wisniewski,5,11.0,8.0,15.0,13.0,8.0,11.0,9.0,11.0,11.0,8.0,Bartlomiej Wisniewski,Jakub Glanowski,746.0,820.0,-74.0,0.2,0.4,1.0,1.0,0.5,-3.0,-2.0,0.4000000000000001,0.48989794855663565,1,-100/-50
6163,2026-01-09,Jakub Kosowski,Michal Malachowski,3,0,Jakub Kosowski,3,11.0,6.0,11.0,7.0,11.0,8.0,,,,,Jakub Kosowski,Michal Malachowski,1217.0,1087.0,130.0,0.4,0.6,1.0,1.0,0.5,1.0,2.0,0.48989794855663565,0.48989794855663565,1,100/200
6166,2026-01-09,Kacper Makowski,Mikolaj Lukaszewski,1,3,Mikolaj Lukaszewski,4,12.0,10.0,7.0,11.0,6.0,11.0,10.0,12.0,,,Kacper Makowski,Mikolaj Lukaszewski,704.0,716.0,-12.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.0,0.0,0.0,0,-50/0
6167,2026-01-09,Maciej Domin,Maciej Nowalinski,2,3,Maciej Nowalinski,5,10.0,12.0,7.0,11.0,12.0,10.0,12.0,10.0,10.0,12.0,Maciej Domin,Maciej Nowalinski,1045.0,1100.0,-55.0,0.6,0.4,0.0,0.0,0.0,-1.0,1.0,0.48989794855663565,0.48989794855663565,0,-100/-50
6168,2026-01-09,Artur Daniel,Grzegorz Poliniewicz,3,2,Artur Daniel,5,13.0,11.0,9.0,11.0,11.0,4.0,9.0,11.0,11.0,7.0,Artur Daniel,Grzegorz Poliniewicz,1060.0,954.0,106.0,0.4,0.8,0.0,1.0,0.0,-1.0,-1.0,0.48989794855663565,0.4,1,100/200
6169,2026-01-09,Michal Minda,Kamil Rudomina,0,3,Kamil Rudomina,3,4.0,11.0,8.0,11.0,2.0,11.0,,,,,Michal Minda,Kamil Rudomina,779.0,804.0,-25.0,0.8,0.2,3.0,3.0,0.5,3.0,-4.0,0.4000000000000001,0.4000000000000001,0,-50/0
6170,2026-01-09,Maciej Nowalinski,Adrian Spychala,3,0,Maciej Nowalinski,3,11.0,6.0,11.0,9.0,12.0,10.0,,,,,Maciej Nowalinski,Adrian Spychala,1100.0,1034.0,66.0,0.6,0.6,1.0,1.0,0.5,2.0,-1.0,0.48989794855663565,0.48989794855663565,1,50/100
6172,2026-01-09,Wojciech Gronowski,Dawid Kotwica,2,3,Dawid Kotwica,5,4.0,11.0,7.0,11.0,11.0,8.0,11.0,9.0,7.0,11.0,Wojciech Gronowski,Dawid Kotwica,807.0,784.0,23.0,0.4,0.4,0.0,1.0,0.0,-1.0,1.0,0.48989794855663565,0.48989794855663565,0,0/50
6173,2026-01-09,Mateusz Czernik,Maciej Domin,0,3,Maciej Domin,3,9.0,11.0,12.0,14.0,8.0,11.0,,,,,Mateusz Czernik,Maciej Domin,900.0,1045.0,-145.0,0.6,0.6,0.0,0.0,0.0,3.0,-2.0,0.48989794855663565,0.48989794855663565,0,-200/-100
6174,2026-01-09,Kacper Makowski,Wojciech Gluszek,3,1,Kacper Makowski,4,12.0,10.0,6.0,11.0,11.0,7.0,11.0,8.0,,,Kacper Makowski,Wojciech Gluszek,704.0,745.0,-41.0,0.0,0.2,0.0,0.0,0.0,-2.0,1.0,0.0,0.4,1,-50/0
6175,2026-01-09,Antoni Witkowski,Maciej Nowalinski,3,1,Antoni Witkowski,4,10.0,12.0,11.0,6.0,11.0,9.0,11.0,8.0,,,Antoni Witkowski,Maciej Nowalinski,1252.0,1100.0,152.0,0.6,0.8,0.0,0.0,0.0,1.0,3.0,0.48989794855663565,0.4000000000000001,1,100/200
6179,2026-01-09,Piotr Maruszak,Rafal Utylski,3,1,Piotr Maruszak,4,11.0,6.0,11.0,6.0,4.0,11.0,11.0,8.0,,,Piotr Maruszak,Rafal Utylski,860.0,847.0,13.0,0.4,0.0,0.0,0.0,0.0,-2.0,-5.0,0.48989794855663565,0.0,1,0/50
6180,2026-01-09,Michal Wolny,Jakub Cyndera,1,3,Jakub Cyndera,4,3.0,11.0,3.0,11.0,12.0,10.0,10.0,12.0,,,Michal Wolny,Jakub Cyndera,674.0,661.0,13.0,0.4,0.6,0.0,0.0,0.0,1.0,-2.0,0.48989794855663565,0.48989794855663565,0,0/50
6181,2026-01-09,Michal Malachowski,Adrian Spychala,3,2,Michal Malachowski,5,12.0,10.0,4.0,11.0,14.0,12.0,7.0,11.0,14.0,12.0,Michal Malachowski,Adrian Spychala,1087.0,1034.0,53.0,0.6,0.6,0.0,0.0,0.0,-1.0,-2.0,0.48989794855663565,0.48989794855663565,1,50/100
6182,2026-01-09,Jerzy Pelka,Wojciech Tobiasz,0,3,Wojciech Tobiasz,3,9.0,11.0,9.0,11.0,6.0,11.0,,,,,Jerzy Pelka,Wojciech Tobiasz,566.0,596.0,-30.0,0.6,0.4,0.0,0.0,0.0,1.0,-1.0,0.48989794855663565,0.48989794855663565,0,-50/0
6183,2026-01-09,Krystian Kolodziej,Artur Daniel,1,3,Artur Daniel,4,8.0,11.0,13.0,11.0,9.0,11.0,9.0,11.0,,,Krystian Kolodziej,Artur Daniel,1125.0,1060.0,65.0,0.8,0.6,0.0,1.0,0.0,1.0,1.0,0.4,0.48989794855663565,0,50/100
6185,2026-01-09,Jakub Kosowski,Maciej Domin,3,0,Jakub Kosowski,3,11.0,9.0,11.0,1.0,12.0,10.0,,,,,Jakub Kosowski,Maciej Domin,1217.0,1045.0,172.0,0.4,0.6,1.0,0.0,1.0,2.0,1.0,0.48989794855663565,0.48989794855663565,1,100/200
6188,2026-01-09,Wojciech Gluszek,Kacper Makowski,3,1,Wojciech Gluszek,4,10.0,12.0,11.0,5.0,13.0,11.0,13.0,11.0,,,Wojciech Gluszek,Kacper Makowski,745.0,704.0,41.0,0.2,0.3333333333333333,0.0,1.0,0.0,-1.0,1.0,0.4,0.4714045207910317,1,0/50
6190,2026-01-09,Wojciech Gluszek,Bartlomiej Wisniewski,3,2,Wojciech Gluszek,5,7.0,11.0,11.0,13.0,11.0,8.0,11.0,9.0,11.0,4.0,Wojciech Gluszek,Bartlomiej Wisniewski,745.0,746.0,-1.0,0.4,0.4,1.0,0.0,1.0,1.0,1.0,0.48989794855663565,0.48989794855663565,1,-50/0
6191,2026-01-09,Wojciech Gronowski,Kamil Rudomina,0,3,Kamil Rudomina,3,8.0,11.0,5.0,11.0,5.0,11.0,,,,,Wojciech Gronowski,Kamil Rudomina,807.0,804.0,3.0,0.4,0.2,0.0,0.0,0.0,-2.0,1.0,0.48989794855663565,0.4,0,0/50
6192,2026-01-09,Antoni Witkowski,Jakub Kosowski,0,3,Jakub Kosowski,3,6.0,11.0,4.0,11.0,5.0,11.0,,,,,Antoni Witkowski,Jakub Kosowski,1252.0,1217.0,35.0,0.6,0.6,0.0,0.0,0.0,2.0,3.0,0.48989794855663565,0.48989794855663565,0,0/50
6196,2026-01-09,Adam Linek,Kacper Makowski,2,3,Kacper Makowski,5,6.0,11.0,11.0,8.0,8.0,11.0,11.0,7.0,11.0,13.0,Adam Linek,Kacper Makowski,797.0,704.0,93.0,0.8,0.25,0.0,0.0,0.0,4.0,-1.0,0.4000000000000001,0.4330127018922193,0,50/100
6197,2026-01-09,Michal Malachowski,Maciej Domin,3,1,Michal Malachowski,4,11.0,9.0,6.0,11.0,11.0,7.0,11.0,7.0,,,Michal Malachowski,Maciej Domin,1087.0,1045.0,42.0,0.6,0.4,0.0,0.0,0.0,1.0,-1.0,0.48989794855663565,0.48989794855663565,1,0/50
6198,2026-01-09,Karol Wisniewski,Grzegorz Poliniewicz,3,0,Karol Wisniewski,3,11.0,7.0,11.0,9.0,13.0,11.0,,,,,Karol Wisniewski,Grzegorz Poliniewicz,1047.0,954.0,93.0,0.4,0.6,6.0,3.0,0.6666666666666666,1.0,-2.0,0.48989794855663565,0.48989794855663565,1,50/100
6199,2026-01-09,Wojciech Tobiasz,Grzegorz Jurowicz,3,1,Wojciech Tobiasz,4,11.0,5.0,14.0,12.0,4.0,11.0,11.0,7.0,,,Wojciech Tobiasz,Grzegorz Jurowicz,596.0,544.0,52.0,0.6,0.2,0.0,0.0,0.0,1.0,-1.0,0.48989794855663565,0.4,1,50/100
6201,2026-01-09,Jakub Glanowski,Mikolaj Lukaszewski,3,0,Jakub Glanowski,3,11.0,2.0,11.0,9.0,15.0,13.0,,,,,Jakub Glanowski,Mikolaj Lukaszewski,820.0,716.0,104.0,0.2,0.2,3.0,0.0,1.0,-3.0,1.0,0.4000000000000001,0.4,1,100/200
6202,2026-01-09,Jakub Kosowski,Maciej Nowalinski,3,1,Jakub Kosowski,4,11.0,7.0,3.0,11.0,13.0,11.0,12.0,10.0,,,Jakub Kosowski,Maciej Nowalinski,1217.0,1100.0,117.0,0.8,0.6,3.0,1.0,0.75,4.0,-1.0,0.4000000000000001,0.48989794855663565,1,100/200
6203,2026-01-09,Jerzy Pelka,Rafal Skotniczny,3,2,Jerzy Pelka,5,7.0,11.0,11.0,9.0,3.0,11.0,14.0,12.0,19.0,17.0,Jerzy Pelka,Rafal Skotniczny,566.0,587.0,-21.0,0.4,0.4,0.0,2.0,0.0,-1.0,-2.0,0.48989794855663565,0.48989794855663565,1,-50/0
6204,2026-01-09,Miroslav Sklensky,Bartosz Czerwinski,1,3,Bartosz Czerwinski,4,5.0,11.0,8.0,11.0,12.0,10.0,7.0,11.0,,,Miroslav Sklensky,Bartosz Czerwinski,1120.0,989.0,131.0,0.6,0.4,3.0,1.0,0.75,2.0,-2.0,0.48989794855663565,0.48989794855663565,0,100/200
6205,2026-01-09,Wojciech Gronowski,Michal Minda,3,0,Wojciech Gronowski,3,11.0,9.0,11.0,8.0,11.0,6.0,,,,,Wojciech Gronowski,Michal Minda,807.0,779.0,28.0,0.2,0.6,0.0,1.0,0.0,-3.0,-1.0,0.4000000000000001,0.48989794855663565,1,0/50
6206,2026-01-09,Pawel Polanski,Artur Kubiak,3,0,Pawel Polanski,3,11.0,9.0,14.0,12.0,11.0,4.0,,,,,Pawel Polanski,Artur Kubiak,653.0,607.0,46.0,0.8,0.6,1.0,1.0,0.5,1.0,-2.0,0.4,0.48989794855663565,1,0/50
6207,2026-01-09,Bartlomiej Wisniewski,Mikolaj Lukaszewski,3,1,Bartlomiej Wisniewski,4,11.0,8.0,11.0,8.0,7.0,11.0,11.0,6.0,,,Bartlomiej Wisniewski,Mikolaj Lukaszewski,746.0,716.0,30.0,0.2,0.2,1.0,4.0,0.2,-1.0,-1.0,0.4,0.4,1,0/50
6209,2026-01-09,Bartosz Czerwinski,Grzegorz Poliniewicz,0,3,Grzegorz Poliniewicz,3,12.0,14.0,8.0,11.0,11.0,13.0,,,,,Bartosz Czerwinski,Grzegorz Poliniewicz,989.0,954.0,35.0,0.6,0.4,3.0,3.0,0.5,1.0,-3.0,0.48989794855663565,0.48989794855663565,0,0/50
6210,2026-01-09,Rafal Skotniczny,Grzegorz Jurowicz,2,3,Grzegorz Jurowicz,5,9.0,11.0,13.0,11.0,8.0,11.0,11.0,8.0,5.0,11.0,Rafal Skotniczny,Grzegorz Jurowicz,587.0,544.0,43.0,0.4,0.2,3.0,1.0,0.75,-3.0,-2.0,0.48989794855663565,0.4000000000000001,0,0/50
6211,2026-01-09,Jakub Kosowski,Adrian Spychala,3,0,Jakub Kosowski,3,11.0,7.0,11.0,5.0,18.0,16.0,,,,,Jakub Kosowski,Adrian Spychala,1217.0,1034.0,183.0,1.0,0.4,5.0,1.0,0.8333333333333334,5.0,-3.0,0.0,0.48989794855663565,1,100/200
6212,2026-01-09,Wojciech Gluszek,Jakub Glanowski,3,0,Wojciech Gluszek,3,12.0,10.0,11.0,6.0,11.0,7.0,,,,,Wojciech Gluszek,Jakub Glanowski,745.0,820.0,-75.0,0.6,0.4,4.0,3.0,0.5714285714285714,2.0,1.0,0.48989794855663565,0.48989794855663565,1,-100/-50
6213,2026-01-09,Antoni Witkowski,Michal Malachowski,3,0,Antoni Witkowski,3,11.0,7.0,11.0,7.0,11.0,7.0,,,,,Antoni Witkowski,Michal Malachowski,1252.0,1087.0,165.0,0.6,0.8,0.0,0.0,0.0,-1.0,2.0,0.48989794855663565,0.4,1,100/200
6214,2026-01-09,Bartosz Czerwinski,Artur Daniel,1,3,Artur Daniel,4,13.0,15.0,8.0,11.0,11.0,3.0,7.0,11.0,,,Bartosz Czerwinski,Artur Daniel,989.0,1060.0,-71.0,0.4,0.8,0.0,1.0,0.0,-1.0,3.0,0.48989794855663565,0.4000000000000001,0,-100/-50
6215,2026-01-09,Rafal Skotniczny,Jerzy Pelka,2,3,Jerzy Pelka,5,6.0,11.0,11.0,8.0,14.0,12.0,9.0,11.0,11.0,13.0,Rafal Skotniczny,Jerzy Pelka,587.0,566.0,21.0,0.2,0.6,2.0,1.0,0.6666666666666666,-4.0,1.0,0.4000000000000001,0.48989794855663565,0,0/50
6217,2026-01-09,Bartlomiej Wisniewski,Adam Linek,1,3,Adam Linek,4,7.0,11.0,7.0,11.0,11.0,9.0,14.0,16.0,,,Bartlomiej Wisniewski,Adam Linek,746.0,797.0,-51.0,0.4,0.8,0.0,1.0,0.0,1.0,-1.0,0.48989794855663565,0.4,0,-100/-50
6218,2026-01-09,Miroslav Sklensky,Karol Wisniewski,0,3,Karol Wisniewski,3,6.0,11.0,13.0,15.0,9.0,11.0,,,,,Miroslav Sklensky,Karol Wisniewski,1120.0,1047.0,73.0,0.4,0.6,2.0,1.0,0.6666666666666666,-1.0,2.0,0.48989794855663565,0.48989794855663565,0,50/100
6220,2026-01-09,Kamil Rudomina,Dawid Kotwica,3,1,Kamil Rudomina,4,15.0,13.0,7.0,11.0,11.0,2.0,12.0,10.0,,,Kamil Rudomina,Dawid Kotwica,804.0,784.0,20.0,0.4,0.6,0.0,0.0,0.0,-1.0,3.0,0.48989794855663565,0.48989794855663565,1,0/50
6221,2026-01-09,Jakub Glanowski,Kacper Makowski,2,3,Kacper Makowski,5,11.0,13.0,13.0,11.0,8.0,11.0,13.0,11.0,8.0,11.0,Jakub Glanowski,Kacper Makowski,820.0,704.0,116.0,0.2,0.4,0.0,0.0,0.0,-1.0,1.0,0.4,0.48989794855663565,0,100/200
6222,2026-01-09,Michal Malachowski,Maciej Nowalinski,3,1,Michal Malachowski,4,11.0,5.0,11.0,7.0,3.0,11.0,11.0,7.0,,,Michal Malachowski,Maciej Nowalinski,1087.0,1100.0,-13.0,0.6,0.6,3.0,1.0,0.75,-1.0,-2.0,0.48989794855663565,0.48989794855663565,1,-50/0
6223,2026-01-09,Miroslav Sklensky,Artur Daniel,1,3,Artur Daniel,4,12.0,14.0,7.0,11.0,11.0,8.0,7.0,11.0,,,Miroslav Sklensky,Artur Daniel,1120.0,1060.0,60.0,0.4,0.8,0.0,1.0,0.0,-2.0,4.0,0.48989794855663565,0.4000000000000001,0,50/100
6226,2026-01-09,Wojciech Gluszek,Adam Linek,0,3,Adam Linek,3,7.0,11.0,10.0,12.0,6.0,11.0,,,,,Wojciech Gluszek,Adam Linek,745.0,797.0,-52.0,0.8,0.8,0.0,1.0,0.0,3.0,1.0,0.4000000000000001,0.4,0,-100/-50
6229,2026-01-09,Krystian Kolodziej,Maciej Domin,2,3,Maciej Domin,5,11.0,3.0,11.0,7.0,9.0,11.0,9.0,11.0,7.0,11.0,Krystian Kolodziej,Maciej Domin,1125.0,1045.0,80.0,0.6,0.2,4.0,3.0,0.5714285714285714,-1.0,-2.0,0.48989794855663565,0.4000000000000001,0,50/100
6231,2026-01-09,Milosz Piecowski,Rafal Utylski,2,3,Rafal Utylski,5,7.0,11.0,11.0,5.0,11.0,7.0,6.0,11.0,4.0,11.0,Milosz Piecowski,Rafal Utylski,738.0,847.0,-109.0,0.4,0.0,1.0,2.0,0.3333333333333333,1.0,-6.0,0.48989794855663565,0.0,0,-200/-100
6232,2026-01-09,Roman Wiza,Robert Szymik,2,3,Robert Szymik,5,11.0,9.0,10.0,12.0,7.0,11.0,13.0,11.0,8.0,11.0,Roman Wiza,Robert Szymik,475.0,658.0,-183.0,0.6,0.8,2.0,2.0,0.5,-1.0,-1.0,0.48989794855663565,0.4,0,-200/-100
6233,2026-01-09,Pawel Polanski,Jakub Cyndera,3,2,Pawel Polanski,5,9.0,11.0,11.0,8.0,7.0,11.0,11.0,7.0,13.0,11.0,Pawel Polanski,Jakub Cyndera,653.0,661.0,-8.0,0.8,0.6,0.0,0.0,0.0,2.0,1.0,0.4,0.48989794855663565,1,-50/0
6234,2026-01-09,Jaroslaw Rolak,Michal Wojewodka,0,3,Michal Wojewodka,3,4.0,11.0,10.0,12.0,9.0,11.0,,,,,Jaroslaw Rolak,Michal Wojewodka,761.0,695.0,66.0,0.0,0.4,0.0,0.0,0.0,0.0,-1.0,0.0,0.48989794855663565,0,50/100
6235,2026-01-09,Mateusz Czernik,Artur Daniel,0,3,Artur Daniel,3,4.0,11.0,4.0,11.0,4.0,11.0,,,,,Mateusz Czernik,Artur Daniel,900.0,1060.0,-160.0,0.6,1.0,0.0,1.0,0.0,-1.0,5.0,0.48989794855663565,0.0,0,-200/-100
6238,2026-01-09,Krzysztof Juszczyk,Mateusz Szczepanski,1,3,Mateusz Szczepanski,4,12.0,14.0,4.0,11.0,12.0,10.0,7.0,11.0,,,Krzysztof Juszczyk,Mateusz Szczepanski,608.0,542.0,66.0,0.4,0.2,0.0,0.0,0.0,1.0,-4.0,0.48989794855663565,0.4000000000000001,0,50/100
6241,2026-01-09,Piotr Maruszak,Wojciech Gluszek,1,3,Wojciech Gluszek,4,15.0,13.0,10.0,12.0,9.0,11.0,3.0,11.0,,,Piotr Maruszak,Wojciech Gluszek,860.0,745.0,115.0,0.6,0.6,0.0,0.0,0.0,1.0,-1.0,0.48989794855663565,0.48989794855663565,0,100/200
6244,2026-01-09,Robert Szymik,Piotr Przewlocki,3,1,Robert Szymik,4,9.0,11.0,11.0,3.0,15.0,13.0,11.0,9.0,,,Robert Szymik,Piotr Przewlocki,658.0,604.0,54.0,0.8,0.4,1.0,1.0,0.5,1.0,-2.0,0.4,0.48989794855663565,1,50/100
6245,2026-01-09,Szymon Sporek,Artur Daniel,3,1,Szymon Sporek,4,11.0,6.0,9.0,11.0,11.0,7.0,11.0,8.0,,,Szymon Sporek,Artur Daniel,1054.0,1060.0,-6.0,0.4,1.0,0.0,0.0,0.0,-2.0,6.0,0.48989794855663565,0.0,1,-50/0
6246,2026-01-09,Krystian Kolodziej,Szymon Sporek,3,1,Krystian Kolodziej,4,8.0,11.0,11.0,5.0,12.0,10.0,11.0,5.0,,,Krystian Kolodziej,Szymon Sporek,1125.0,1054.0,71.0,0.4,0.4,0.0,0.0,0.0,-2.0,1.0,0.48989794855663565,0.48989794855663565,1,50/100
